Unnamed: 0.1,Unnamed: 0,Wavelength (nm),Sum,Intensity,Bi III (3.3e-02),Denoised,Normalized
2206,2206,351.35,1175000.0,1175000.0,27.63,1205377.0629370688,0.005975067062568507
2207,2207,351.38,688100.0,688100.0,24.82,729707.2261072298,0.005579207490294758
2208,2208,351.4,466200.0,466200.0,22.38,411212.54079254303,0.005314151436414183
2209,2209,351.43,247600.0,247600.0,18.25,243690.90909091046,0.0051747374220340115
2210,2210,351.45,157200.0,157200.0,15.42,139475.487179488,0.005088007784903495
2211,2211,351.48,75750.0,75740.0,11.41,64017.407925408355,0.005025210439633094
2212,2212,351.5,45070.0,45060.0,9.04,34172.55011655035,0.005000373101353409
2213,2213,351.52,26130.0,26120.0,6.986,11694.17109557121,0.0049816662572029465
2214,2214,351.55,10990.0,10980.0,4.543,6263.500000000061,0.004977146771268375
2215,2215,351.58,4359.0,4356.0,2.839,944.5282517482757,0.004972720243205902
2216,2216,351.6,2278.0,2276.0,2.073,664.2419114219255,0.004972486984709767
2217,2217,351.62,1161.0,1159.0,1.564,-614.9379440559405,0.004971422432048986
2218,2218,351.65,402.3,401.1,1.228,-801.5403146853145,0.004971267138757497
2219,2219,351.68,132.3,130.9,1.36,-289.06413006993,0.0049716936291244185
2220,2220,351.7,61.79,60.08,1.707,-91.26729090909069,0.004971858238620511
2221,2221,351.73,20.44,17.79,2.646,-86.93425864801868,0.0049718618446349455
2222,2222,351.75,11.23,7.653,3.577,-59.90200543123554,0.004971884341281501
2223,2223,351.77,7.977,3.207,4.77,-19.522944890442922,0.004971917945341285
2224,2224,351.8,7.891,0.8288,7.063,-5.815210958041965,0.004971929353123051
2225,2225,351.83,10.1,0.202,9.9,-3.145278437296044,0.004971931575080938
2226,2226,351.85,12.09,0.07631,12.01,-0.8103154022377632,0.0049719335182721956
2227,2227,351.88,15.32,0.01687,15.3,-0.43759114303030383,0.004971933828458914
2228,2228,351.9,17.42,0.005973,17.41,-0.21389166814918462,0.004971934014624972
2229,2229,351.93,20.13,0.001198,20.13,-0.05326194025174838,0.004971934148303441
2230,2230,351.95,21.48,0.0003976,21.48,-0.012323636496969721,0.004971934182372911
2231,2231,351.98,22.54,7.236e-05,22.54,-0.005145943548438242,0.004971934188346295
2232,2232,352.0,22.54,2.25e-05,22.54,-0.001083173768671331,0.0049719341917273925
2233,2233,352.02,21.97,6.816e-06,21.97,-0.0004176178491841503,0.0049719341922812785
2234,2234,352.05,20.13,1.082e-06,20.13,-7.955073399533818e-05,0.004971934192562623
2235,2235,352.08,17.41,1.622e-07,17.41,-2.8187768167832244e-05,0.004971934192605368
2236,2236,352.1,15.3,4.428e-08,15.3,-4.690166699300711e-06,0.004971934192624923
2237,2237,352.12,13.1,1.178e-08,13.1,-1.6182959533799577e-06,0.004971934192627479
2238,2238,352.15,9.896,1.54e-09,9.896,-5.916162097902113e-07,0.004971934192628334
2359,2359,358.52,1.644e-09,1.644e-09,,-5.369806153846169e-07,0.004971934192628379
2360,2360,358.55,1.209e-08,1.209e-08,,-2.737496396270404e-06,0.004971934192626548
2361,2361,358.58,8.406e-08,8.406e-08,,-7.819522060606079e-06,0.004971934192622319
2362,2362,358.6,2.97e-07,2.97e-07,,-4.243572875058285e-05,0.0049719341925935105
2363,2363,358.62,1.023e-06,1.023e-06,,-0.00011477695464801891,0.004971934192533307
2364,2364,358.65,6.25e-06,6.25e-06,,-0.00029402954949650414,0.00497193419238413
2365,2365,358.68,3.61e-05,3.61e-05,,-0.001523922199766904,0.004971934191360596
2366,2366,358.7,0.0001127,0.0001127,,-0.007028165946759925,0.004971934186779881
2367,2367,358.73,0.0005933,0.0005933,,-0.016149263601398636,0.004971934179189167
2368,2368,358.75,0.001741,0.001741,,-0.066368059855478,0.004971934137396331
2369,2369,358.77,0.004983,0.004983,,-0.14207648624708658,0.004971934074390644
2370,2370,358.8,0.02304,0.02304,,-0.5453014431235443,0.004971933738820787
2371,2371,358.83,0.1007,0.1007,,-1.0730205745920764,0.0049719332996450115
2372,2372,358.85,0.2612,0.2612,,-3.7854360787878876,0.004971931042332148
2373,2373,358.88,1.041,1.041,,-6.734244682983693,0.004971928588289402
2374,2374,358.9,2.537,2.537,,-10.22055810722611,0.004971925686927082
2375,2375,358.93,9.213,9.213,,-37.06938540792545,0.004971903342930326
2376,2376,358.95,21.11,21.11,,-115.77542051282069,0.004971837842587484
2377,2377,358.98,69.87,69.87,,-155.52806340326336,0.004971804759841863
2378,2378,359.0,150.5,150.5,,-130.08997902097823,0.0049718259297972045
2379,2379,359.02,316.1,316.1,,-433.2098951048942,0.004971573668856867
2380,2380,359.05,918.9,918.9,,-1211.082512820512,0.004970926311597924
2381,2381,359.08,2527.0,2527.0,,-554.8289743589651,0.004971472455635078
2382,2382,359.1,4808.0,4808.0,,-790.7093706293523,0.004971276152431583
2383,2383,359.12,8926.0,8926.0,,4676.5209790210365,0.004975826063525712
2384,2384,359.15,21550.0,21550.0,,18348.681818181958,0.004987204240830202
2385,2385,359.18,49220.0,49220.0,,32590.74265734289,0.004999056697462015
2386,2386,359.2,82760.0,82760.0,,56409.82284382326,0.005018879293230154
2387,2387,359.23,172300.0,172300.0,,133748.63869463952,0.005083241815703519
2388,2388,359.25,272300.0,272300.0,,243858.82051282193,0.005174877160437651
2389,2389,359.27,419800.0,419800.0,,469187.22610722855,0.005362398839033463
2390,2390,359.3,767400.0,767400.0,,776285.8275058315,0.00561797090096138
2391,2391,359.33,1327000.0,1327000.0,,1288728.0652680716,0.006044433016801049
2392,2392,359.35,1853000.0,1853000.0,,1951265.0349650444,0.0065958062196674145
2393,2393,359.38,2920000.0,2920000.0,,2900708.624708638,0.00738594741474261
2394,2394,359.4,3833000.0,3833000.0,,4101321.212121231,0.008385115216693542
2395,2395,359.43,5505000.0,5505000.0,,5451950.116550142,0.009509128847600004
2396,2396,359.45,6793000.0,6793000.0,,6984785.547785579,0.010784777482835989
2397,2397,359.48,8891000.0,8891000.0,,8682400.932400972,0.01219755846663334
2398,2398,359.5,10310000.0,10310000.0,,10370344.988345034,0.01360229082566048
2399,2399,359.52,11670000.0,11670000.0,,11982582.750582803,0.014944019271627381
2400,2400,359.55,13420000.0,13420000.0,,13330235.431235489,0.016065556044470065
2401,2401,359.58,14580000.0,14580000.0,,14289885.780885842,0.01686419145821996
2402,2402,359.6,14950000.0,14950000.0,,14765146.853146916,0.01725971085048896
2403,2403,359.62,14950000.0,14950000.0,,14709407.925407989,0.01721332407885597
2404,2404,359.65,14270000.0,14270000.0,,14077547.785547847,0.016687480593868827
2405,2405,359.68,12890000.0,12890000.0,,12985265.734265791,0.015778467088819765
2406,2406,359.7,11670000.0,11670000.0,,11577932.400932452,0.014607263181729857
2407,2407,359.73,9606000.0,9606000.0,,9929657.342657385,0.013235543957515793
2408,2408,359.75,8178000.0,8178000.0,,8206200.466200503,0.011801257296639011
2409,2409,359.77,6793000.0,6793000.0,,6525076.923076953,0.01040220107067469
2410,2410,359.8,4909000.0,4909000.0,,5007142.1911422135,0.009138953020876422
2411,2411,359.83,3356000.0,3356000.0,,3650486.4801864973,0.008009923791188717
2412,2412,359.85,2525000.0,2525000.0,,2574902.09790211,0.007114806336710021
2413,2413,359.88,1573000.0,1573000.0,,1675768.5314685395,0.0063665338975797455
2414,2414,359.9,1112000.0,1112000.0,,1031314.3123543175,0.0058302094309522125
2415,2415,359.93,631500.0,631500.0,,648821.8648018682,0.0055118934795032725
2416,2416,359.95,419800.0,419800.0,,394569.62703962915,0.005300300953979716
2417,2417,359.98,217200.0,217200.0,,207340.52214452336,0.00514448608483659
2418,2418,360.0,135800.0,135800.0,,118014.95571095643,0.0050701480087517875
2419,2419,360.02,82760.0,82760.0,,52511.179487179856,0.0050156347837571665
2420,2420,360.05,37610.0,37610.0,,29016.845221445434,0.00499608244641479
2421,2421,360.08,16160.0,16160.0,,9978.945221445323,0.004980238820505657
2422,2422,360.1,8926.0,8926.0,,5473.51771561777,0.004976489336163212
2423,2423,360.12,4808.0,4808.0,,32.44167832169559,0.004971961191080084
2424,2424,360.15,1815.0,1815.0,,-1557.348088578085,0.004970638144192511
2425,2425,360.18,647.9,647.9,,-555.2448624708605,0.004971472109526753
2426,2426,360.2,316.1,316.1,,-161.44459440559294,0.004971799836016027
2427,2427,360.23,102.9,102.9,,-261.3363114219113,0.004971716704630956
2428,2428,360.25,47.17,47.17,3.274e-12,-212.89413240093268,0.004971757018938871
2429,2429,360.27,21.11,21.11,1.23e-11,-74.6199454079255,0.004971872092791113
2430,2430,360.3,6.031,6.031,8.553e-11,-23.77028843822845,0.004971914410638283
2431,2431,360.33,1.63,1.63,5.628e-10,-14.453068480186504,0.004971922164568471
2432,2432,360.35,0.6606,0.6606,1.917e-09,-4.010755191142194,0.004971930854818203
2433,2433,360.38,0.1627,0.1627,1.15e-08,-2.4567438662004704,0.004971932148089735
2434,2434,360.4,0.06198,0.06198,3.685e-08,-1.3231712034965064,0.004971933091465906
2435,2435,360.43,0.01391,0.01391,2.018e-07,-0.3617825764568773,0.00497193389154794
2436,2436,360.45,0.004983,0.004983,6.079e-07,-0.09224467573426591,0.004971934115861424
2437,2437,360.48,0.001022,0.001019,3.036e-06,-0.04215301903962714,0.004971934157548452
2438,2438,360.5,0.0003517,0.0003431,8.604e-06,-0.009828361713286734,0.004971934184449516
2439,2439,360.52,0.0001365,0.0001127,2.379e-05,-0.004139141841864812,0.00497193418918417
2440,2440,360.55,0.0001247,2.025e-05,0.0001045,-0.0008759003762004681,0.004971934191899889
2441,2441,360.58,0.0004377,3.44e-06,0.0004343,-0.00033852859731701713,0.004971934192347098
2442,2442,360.6,0.00109,1.023e-06,0.001089,-6.254498568298382e-05,0.004971934192576776
2443,2443,360.62,0.002663,2.97e-07,0.002663,-2.3525639965035022e-05,0.004971934192609249
2444,2444,360.65,0.009732,4.431e-08,0.009732,-8.448170407925432e-06,0.004971934192621796
2445,2445,360.68,0.03365,6.255e-09,0.03365,-1.4692757925407964e-06,0.004971934192627603
2446,2446,360.7,0.07464,1.644e-09,0.07464,-2.418305011655017e-07,0.004971934192628625
2752,2752,410.93,1.424e-09,1.424e-09,,-1.5013695804195843e-07,0.004971934192628702
2753,2753,410.95,4.537e-09,4.537e-09,,-4.0629423076923177e-07,0.004971934192628489
2754,2754,410.98,2.489e-08,2.489e-08,,-9.584957925407945e-07,0.004971934192628029
2755,2755,411.0,7.564e-08,7.564e-08,,-2.2595593356643397e-06,0.004971934192626946
2756,2756,411.02,2.255e-07,2.255e-07,,-1.100925890442893e-05,0.004971934192619664
2757,2757,411.05,1.121e-06,1.121e-06,,-4.856716809090921e-05,0.004971934192588408
2758,2758,411.08,5.34e-06,5.34e-06,,-0.00010760307147319372,0.004971934192539278
2759,2759,411.1,1.477e-05,1.477e-05,,-0.0004311260472727282,0.004971934192270037
2760,2760,411.12,4.007e-05,4.007e-05,,-0.0009068102553379971,0.004971934191874166
2761,2761,411.15,0.0001729,0.0001729,,-0.0017564129580419604,0.004971934191167113
2762,2762,411.18,0.0007152,0.0007152,,-0.0073058022983683146,0.004971934186548828
2763,2763,411.2,0.0018,0.0018,,-0.027000832937062996,0.004971934170158328
2764,2764,411.23,0.006938,0.006938,,-0.04891245382284389,0.004971934151923149
2765,2765,411.25,0.01666,0.01666,,-0.15928271706293734,0.00497193406007136
2766,2766,411.27,0.03925,0.03925,,-0.2650088009324012,0.004971933972084528
2767,2767,411.3,0.137,0.137,,-0.8409285202797211,0.0049719334927955
2768,2768,411.33,0.4586,0.4586,,-1.26456565967366,0.004971933140238319
2769,2769,411.35,1.002,1.002,,-3.8367678974359016,0.004971930999613039
2770,2770,411.38,3.125,3.125,,-4.97080678321678,0.00497193005584887
2771,2771,411.4,6.514,6.514,,-3.7716494172493817,0.004971931053805614
2772,2772,411.43,18.93,18.93,,-17.13726247086242,0.004971919930741975
2773,2773,411.45,37.64,37.64,,-54.77376596736592,0.0049718886090792955
2774,2774,411.48,101.9,101.9,,-38.64079487179453,0.004971902035179802
2775,2775,411.5,193.3,193.3,,58.85246153846262,0.0049719831705299835
2776,2776,411.52,360.0,360.0,,49.06882517482707,0.004971975028441068
2777,2777,411.55,882.8,882.8,,-43.55995337995022,0.004971897941382314
2778,2778,411.58,2075.0,2075.0,,758.0127272727361,0.0049725650221890865
2779,2779,411.6,3583.0,3583.0,,1550.814685314703,0.004973224803868959
2780,2780,411.62,6072.0,6072.0,,5133.844755244792,0.004976206655231196
2781,2781,411.65,12930.0,12930.0,,12455.7114219115,0.0049823000224840566
2782,2782,411.68,26390.0,26390.0,,20759.56689976703,0.0049892106155533895
2783,2783,411.7,41470.0,41470.0,,33447.913752913955,0.004999770048103544
2784,2784,411.73,78870.0,78870.0,,65481.81818181855,0.005026429143811605
2785,2785,411.75,118300.0,118300.0,,109134.61072261132,0.0050627576524656746
2786,2786,411.77,174000.0,174000.0,,191470.95571095668,0.005131279193639895
2787,2787,411.8,299700.0,299700.0,,299771.0256410272,0.005221408136112804
2788,2788,411.83,494900.0,494900.0,,476364.12587412825,0.005368371562658133
2789,2789,411.85,675300.0,675300.0,,699400.8857808892,0.005553986099342741
2790,2790,411.88,1039000.0,1039000.0,,1023287.4125874174,0.005823529324579299
2791,2791,411.9,1353000.0,1353000.0,,1440225.1748251815,0.006170511183517852
2792,2792,411.93,1939000.0,1939000.0,,1911580.6526806613,0.006562780281546676
2793,2793,411.95,2408000.0,2408000.0,,2463895.8041958157,0.007022425234222778
2794,2794,411.98,3217000.0,3217000.0,,3131158.9743589885,0.007577731652000348
2795,2795,412.0,3811000.0,3811000.0,,3861027.9720279896,0.008185139578386225
2796,2796,412.02,4431000.0,4431000.0,,4618424.242424263,0.008815456113987909
2797,2797,412.05,5362000.0,5362000.0,,5361557.109557133,0.00943390243147223
2798,2798,412.08,6220000.0,6220000.0,,6067874.125874152,0.010021710045745971
2799,2799,412.1,6707000.0,6707000.0,,6669512.82051285,0.010522402790760638
2800,2800,412.12,7097000.0,7097000.0,,7134368.29836833,0.010909262491302904
2801,2801,412.15,7456000.0,7456000.0,,7395226.107226139,0.011126352272162103
2802,2802,412.18,7509000.0,7509000.0,,7447219.114219147,0.011169621632369276
2803,2803,412.2,7369000.0,7369000.0,,7310652.6806527125,0.011055968998141178
2804,2804,412.23,6915000.0,6915000.0,,6970722.6107226405,0.010773074095697235
2805,2805,412.25,6474000.0,6474000.0,,6463629.370629399,0.010351063495941611
2806,2806,412.27,5948000.0,5948000.0,,5788083.916083941,0.009788864436883963
2807,2807,412.3,5056000.0,5056000.0,,5049806.526806549,0.009174458920893096
2808,2808,412.33,4119000.0,4119000.0,,4262384.615384635,0.008519154596507346
2809,2809,412.35,3510000.0,3510000.0,,3500007.4592074747,0.007884692893055822
2810,2810,412.38,2665000.0,2665000.0,,2762889.743589756,0.007271252474877242
2811,2811,412.4,2166000.0,2166000.0,,2113360.1398601495,0.006730704197052512
2812,2812,412.43,1532000.0,1532000.0,,1598491.3752913827,0.006302222689211568
2813,2813,412.45,1188000.0,1188000.0,,1179061.7715617772,0.005953167082411034
2814,2814,412.48,783300.0,783300.0,,826832.6340326379,0.0056600367114505645
2815,2815,412.5,579500.0,579500.0,,577795.1981352009,0.005452784022250141
2816,2816,412.52,420700.0,420700.0,,379757.76223776414,0.00528797429794426
2817,2817,412.55,251200.0,251200.0,,253995.57109557238,0.005183313116302914
2818,2818,412.58,143800.0,143800.0,,155000.46620046702,0.005100927905287336
2819,2819,412.6,96800.0,96800.0,,97582.89976690029,0.005053144145356555
2820,2820,412.62,63960.0,63960.0,,51360.36363636393,0.00501467705754626
2821,2821,412.65,33160.0,33160.0,,24944.03962703979,0.004992692996515464
2822,2822,412.68,16480.0,16480.0,,15052.05314685324,0.00498446073700731
2823,2823,412.7,10100.0,10100.0,,8686.838927738985,0.0049791635102691125
2824,2824,412.73,4676.0,4676.0,,3066.6228438228704,0.004974486282152457
2825,2825,412.75,2733.0,2733.0,,564.1413519813631,0.004972403679522899
2826,2826,412.77,1568.0,1568.0,,396.0852913752972,0.0049722638207487695
2827,2827,412.8,657.7,657.7,,271.1654685314721,0.0049721598605986595
2828,2828,412.83,264.4,264.4,,5.2691118881131365,0.004971938577662766
2829,2829,412.85,140.7,140.7,,28.061184149184932,0.004971957545567135
2830,2830,412.88,52.71,52.71,,-40.80296969696951,0.0049719002357854845
2831,2831,412.9,26.75,26.75,,-49.468914918414924,0.0049718930238559
2832,2832,412.93,9.339,9.339,,-18.370371468531477,0.004971918904530173
2833,2833,412.95,4.522,4.522,,-6.33165580419579,0.004971928923329904
2834,2834,412.98,1.471,1.471,,-5.073393869463873,0.004971929970474358
2835,2835,413.0,0.6795,0.6795,,-1.670483393939394,0.004971932802427493
2836,2836,413.02,0.308,0.308,,-1.1284995058275071,0.004971933253474612
2837,2837,413.05,0.09076,0.09076,,-0.3423177235431237,0.004971933907746882
2838,2838,413.08,0.02563,0.02563,,-0.2033498813519817,0.004971934023398005
2839,2839,413.1,0.01078,0.01078,,-0.0546607197668998,0.004971934147139355
2840,2840,413.12,0.004446,0.004446,,-0.03381708651748256,0.00497193416448574
2841,2841,413.15,0.001137,0.001137,,-0.018398916174825215,0.004971934177316973
2842,2842,413.18,0.0002789,0.0002789,,-0.004951571795804206,0.004971934188508054
2843,2843,413.2,0.0001067,0.0001067,,-0.0012024604016317034,0.004971934191628121
2844,2844,413.23,2.438e-05,2.438e-05,,-0.0006215966805128219,0.0049719341921115245
2845,2845,413.25,8.901e-06,8.901e-06,,-0.0002961067700000007,0.0049719341923824024
2846,2846,413.27,3.188e-06,3.188e-06,,-7.213777647552464e-05,0.004971934192568792
2847,2847,413.3,6.599e-07,6.599e-07,,-1.6439132079254116e-05,0.004971934192615146
2848,2848,413.33,1.309e-07,1.309e-07,,-6.850997724941741e-06,0.004971934192623125
2849,2849,413.35,4.349e-08,4.349e-08,,-1.3924439370629399e-06,0.004971934192627668
2850,2850,413.38,8.04e-09,8.04e-09,,-5.876687272727288e-07,0.004971934192628338
2851,2851,413.4,2.548e-09,2.548e-09,,-2.6131983449883517e-07,0.004971934192628608
3209,3209,470.82,2.024e-09,2.024e-09,,-1.1535087179487207e-07,0.004971934192628731
3210,3210,470.85,9.277e-09,9.277e-09,,-3.0254668764568836e-07,0.0049719341926285745
3211,3211,470.88,4.118e-08,4.118e-08,,-6.499734825174835e-07,0.004971934192628286
3212,3212,470.9,1.093e-07,1.093e-07,,-2.6348347762237824e-06,0.004971934192626634
3213,3213,470.93,4.596e-07,4.596e-07,,-5.530357351981361e-06,0.004971934192624224
3214,3214,470.95,1.176e-06,1.176e-06,,-1.0726688463869475e-05,0.004971934192619899
3215,3215,470.98,4.689e-06,4.689e-06,,-4.552295280186489e-05,0.004971934192590941
3216,3216,471.0,1.158e-05,1.158e-05,,-9.100679808857819e-05,0.004971934192553089
3217,3217,471.03,4.373e-05,4.373e-05,,-0.00034037278181818254,0.004971934192345564
3218,3218,471.05,0.0001042,0.0001042,,-0.0011860160969696992,0.0049719341916418065
3219,3219,471.07,0.0002447,0.0002447,,-0.0020645019696969727,0.004971934190910717
3220,3220,471.1,0.0008572,0.0008572,,-0.006609519962703975,0.004971934187128285
3221,3221,471.12,0.001942,0.001942,,-0.010792921701631713,0.004971934183646796
3222,3222,471.15,0.006447,0.006447,,-0.03473440997669002,0.004971934163722329
3223,3223,471.18,0.02072,0.02072,,-0.05262467622377623,0.004971934148833781
3224,3224,471.2,0.04433,0.04433,,-0.06198473986013972,0.004971934141044196
3225,3225,471.23,0.135,0.135,,-0.25130492587412584,0.004971933983489099
3226,3226,471.25,0.2787,0.2787,,-0.8225802773892781,0.004971933508065183
3227,3227,471.28,0.8043,0.8043,,-1.0043183962703952,0.004971933356819994
3228,3228,471.3,1.602,1.602,,-2.729525524475522,0.004971931921076748
3229,3229,471.32,3.144,3.144,,-2.3880824708624564,0.004971932205230778
3230,3230,471.35,8.415,8.415,,-7.29173310023308,0.00497192812433918
3231,3231,471.38,21.81,21.81,,-2.2170641025640134,0.00497193234755483
3232,3232,471.4,40.42,40.42,,-12.30868484848469,0.004971923949156691
3233,3233,471.43,99.28,99.28,,20.563342657343117,0.004971951305750993
3234,3234,471.45,177.5,177.5,,116.45895337995442,0.004972031111516472
3235,3235,471.48,413.1,413.1,,154.42389277389452,0.004972062706508432
3236,3236,471.5,712.7,712.7,,453.7136130536169,0.004972311779902375
3237,3237,471.53,1572.0,1572.0,,683.2449883449951,0.0049725027993553885
3238,3238,471.55,2616.0,2616.0,,1003.4128671328783,0.004972769247865973
3239,3239,471.57,4291.0,4291.0,,3159.1135198135435,0.004974563254280186
3240,3240,471.6,8778.0,8778.0,,5772.868764568805,0.004976738460595795
3241,3241,471.62,13890.0,13890.0,,13243.440093240175,0.004982955582098637
3242,3242,471.65,26930.0,26930.0,,22573.421911422054,0.004990720132898163
3243,3243,471.68,50540.0,50540.0,,43768.96270396295,0.005008359379834999
3244,3244,471.7,75530.0,75530.0,,79360.10722610765,0.0050379788640998995
3245,3245,471.73,134300.0,134300.0,,121503.26806526871,0.005073051034610519
3246,3246,471.75,193700.0,193700.0,,180876.1305361315,0.005122462021228936
3247,3247,471.78,326400.0,326400.0,,293528.9044289059,0.005216213349221166
3248,3248,471.8,454000.0,454000.0,,440271.6317016339,0.005338334847695004
3249,3249,471.82,622500.0,622500.0,,680489.7902097935,0.005538248001981146
3250,3250,471.85,972900.0,972900.0,,980462.0046620094,0.005787889377811211
3251,3251,471.88,1472000.0,1472000.0,,1424416.0839160907,0.006157354620959633
3252,3252,471.9,1906000.0,1906000.0,,1959530.7692307786,0.00660268508769228
3253,3253,471.93,2734000.0,2734000.0,,2688690.2097902223,0.007209502510009694
3254,3254,471.95,3414000.0,3414000.0,,3586154.079254096,0.007956385402279786
3255,3255,471.98,4640000.0,4640000.0,,4566467.599067619,0.008772217016144297
3256,3256,472.0,5591000.0,5591000.0,,5731687.645687671,0.009741930614832748
3257,3257,472.03,7200000.0,7200000.0,,7002146.853146885,0.010799225821541348
3258,3258,472.05,8371000.0,8371000.0,,8367347.319347356,0.011935366124697398
3259,3259,472.07,9593000.0,9593000.0,,9877438.228438273,0.013192086427483912
3260,3260,472.1,11460000.0,11460000.0,,11382121.212121263,0.014444306173638252
3261,3261,472.12,12670000.0,12670000.0,,12890571.095571153,0.015699660790274315
3262,3262,472.15,14340000.0,14340000.0,,14258137.52913759,0.01683777008695694
3263,3263,472.18,15710000.0,15710000.0,,15466179.487179555,0.01784312072257083
3264,3264,472.2,16400000.0,16400000.0,,16369701.631701704,0.018595045402206016
3265,3265,472.23,17030000.0,17030000.0,,16927179.487179562,0.019058986834549766
3266,3266,472.25,17150000.0,17150000.0,,17170979.020979095,0.01926188046306661
3267,3267,472.28,16880000.0,16880000.0,,16920186.480186556,0.01905316714924954
3268,3268,472.3,16400000.0,16400000.0,,16355715.617715688,0.01858340603160557
3269,3269,472.32,15710000.0,15710000.0,,15445200.466200534,0.017825661666670156
3270,3270,472.35,14340000.0,14340000.0,,14276990.675990738,0.016853459958526346
3271,3271,472.38,12670000.0,12670000.0,,12875717.948718006,0.015687299778696637
3272,3272,472.4,11460000.0,11460000.0,,11374065.268065318,0.014437601896172393
3273,3273,472.43,9593000.0,9593000.0,,9778543.123543167,0.01310978443796813
3274,3274,472.45,8371000.0,8371000.0,,8213370.629370666,0.011807224413966842
3275,3275,472.48,6642000.0,6642000.0,,6816258.741258772,0.010644526946890765
3276,3276,472.5,5591000.0,5591000.0,,5537058.2750583,0.009579957133556883
3277,3277,472.53,4204000.0,4204000.0,,4386267.132867153,0.008622251485537894
3278,3278,472.55,3414000.0,3414000.0,,3443552.680652696,0.007837710379637595
3279,3279,472.57,2734000.0,2734000.0,,2606858.041958054,0.007141400552626459
3280,3280,472.6,1906000.0,1906000.0,,1965934.498834508,0.006608014367511207
3281,3281,472.62,1472000.0,1472000.0,,1414195.1048951116,0.006148848568924825
3282,3282,472.65,972900.0,972900.0,,1013728.2051282099,0.005815574008763402
3283,3283,472.68,622500.0,622500.0,,671772.307692311,0.005530993182285885
3284,3284,472.7,454000.0,454000.0,,427887.4825174847,0.005328028573007324
3285,3285,472.73,275200.0,275200.0,,279207.69230769377,0.005204295021705325
3286,3286,472.75,193700.0,193700.0,,166347.4592074601,0.005110371043049188
3287,3287,472.78,111300.0,111300.0,,108496.74125874185,0.00506222680793112
3288,3288,472.8,75530.0,75530.0,,69605.32867132904,0.005029860791085106
3289,3289,472.82,50540.0,50540.0,,38995.536130536355,0.0050043868626490655
3290,3290,472.85,26930.0,26930.0,,24541.16083916098,0.004992357714745843
3291,3291,472.88,13890.0,13890.0,,12753.37016317024,0.004982547738552798
3292,3292,472.9,8778.0,8778.0,,7674.424009324057,0.004978320963389877
3293,3293,472.93,4291.0,4291.0,,3099.1093240093473,0.004974513317888498
3294,3294,472.95,2616.0,2616.0,,922.6464335664441,0.004972702032828629
3295,3295,472.98,1212.0,1212.0,,592.443589743596,0.00497242723306964
3296,3296,473.0,712.7,712.7,,363.6045221445256,0.004972236789765471
3297,3297,473.03,312.9,312.9,,75.73438228438364,0.004971997219917623
3298,3298,473.05,177.5,177.5,,59.91629603729682,0.004971984055869009
3299,3299,473.07,99.28,99.28,,-3.105188811188478,0.004971931608444126
3300,3300,473.1,40.42,40.42,,7.64409557109577,0.004971940554159806
3301,3301,473.12,21.81,21.81,,-4.324140326340253,0.0049719305940143935
3302,3302,473.15,8.415,8.415,,1.0958042424242915,0.0049719351045735515
3303,3303,473.18,3.144,3.144,,-2.427120652680639,0.004971932172742617
3304,3304,473.2,1.602,1.602,,-2.78024832167832,0.004971931878864475
3305,3305,473.23,0.567,0.567,,-1.060226508158507,0.004971933310292425
3306,3306,473.25,0.2787,0.2787,,-0.8771744032634042,0.004971933462631132
3307,3307,473.28,0.09348,0.09348,,-0.29808576503496514,0.004971933944557382
3308,3308,473.3,0.04433,0.04433,,-0.09445299160839163,0.004971934114023631
3309,3309,473.32,0.02072,0.02072,,-0.06428103986013994,0.004971934139133181
3310,3310,473.35,0.006447,0.006447,,-0.01907827990675991,0.004971934176751596
3311,3311,473.38,0.001942,0.001942,,-0.011664296876456894,0.004971934182921624
3312,3312,473.4,0.0008572,0.0008572,,-0.003126774610722612,0.0049719341900266775
3313,3313,473.43,0.0002447,0.0002447,,-0.0020670391235431264,0.004971934190908606
3314,3314,473.45,0.0001042,0.0001042,,-0.0011892373650349674,0.0049719341916391255
3315,3315,473.48,2.818e-05,2.818e-05,,-0.00034387557668997745,0.004971934192342648
3316,3316,473.5,1.158e-05,1.158e-05,,-9.438853235431248e-05,0.004971934192550275
3317,3317,473.53,2.968e-06,2.968e-06,,-4.838103904895114e-05,0.004971934192588563
3318,3318,473.55,1.176e-06,1.176e-06,,-1.2658539279720299e-05,0.004971934192618292
3319,3319,473.57,4.596e-07,4.596e-07,,-2.3726263997202608e-05,0.004971934192609081
3320,3320,473.6,1.093e-07,1.093e-07,,-2.5109092113286528e-05,0.00497193419260793
3321,3321,473.62,4.118e-08,4.118e-08,,-1.6807023627971816e-05,0.00497193419261484
3322,3322,473.65,9.277e-09,9.277e-09,,1.1799414587415017e-06,0.004971934192629809
3323,3323,473.68,2.024e-09,2.024e-09,,2.8851803146853397e-05,0.004971934192652837
